Individual/SHOP,Exchange_Type,State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange?(Yes_or_No),SADP_Only,Plan_ID,Plan_Type,QHP or SADP?,Metal_Level,URL_Claims_Payment_Policies,Issuer_Claims_Received_Out_of_Network,Issuer_Claims_Received_In_Network,Issuer_Claims_Denied_Out_of_Network,Issuer_Claims_Denied_In_Network,Issuer_Claims_Resubmitted_Out_of_Network,Issuer_Claims_Resubmitted_In_Network,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received_Out_of_Network,Plan_Number_Claims_Received_In_Network,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_In_Network,Plan_Number_Claims_Resubmitted_Out_of_Network,Plan_Number_Claims_Resubmitted_In_Network,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Due_To_Out_Of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce,Plan_Number_Claims_Denied_Due_To_Administrative_Reason,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Average Monthly Enrollment,Average Monthly Disenrollment,source_sheet,Issuer_Claims_Received_Out_of_Network_suppressed,Issuer_Claims_Received_In_Network_suppressed,Issuer_Claims_Denied_Out_of_Network_suppressed,Issuer_Claims_Denied_In_Network_suppressed,Issuer_Claims_Resubmitted_Out_of_Network_suppressed,Issuer_Claims_Resubmitted_In_Network_suppressed,Issuer_Internal_Appeals_Filed_suppressed,Issuer_Number_Internal_Appeals_Overturned_suppressed,Issuer_Percent_Internal_Appeals_Overturned_suppressed,Issuer_External_Appeals_Filed_suppressed,Issuer_Number_External_Appeals_Overturned_suppressed,Issuer_Percent_External_Appeals_Overturned_suppressed,Plan_Number_Claims_Received_Out_of_Network_suppressed,Plan_Number_Claims_Received_In_Network_suppressed,Plan_Number_Claims_Denied_Out_of_Network_suppressed,Plan_Number_Claims_Denied_In_Network_suppressed,Plan_Number_Claims_Resubmitted_Out_of_Network_suppressed,Plan_Number_Claims_Resubmitted_In_Network_suppressed,Plan_Number_Claims_Denied_Referral_Required_suppressed,Plan_Number_Claims_Denied_Due_To_Out_Of_Network_suppressed,Plan_Number_Claims_Denied_Services_Excluded_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only_suppressed,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached_suppressed,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered_suppressed,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce_suppressed,Plan_Number_Claims_Denied_Due_To_Administrative_Reason_suppressed,Plan_Number_Claims_Denied_Other_suppressed,Average Monthly Enrollment_suppressed,Average Monthly Disenrollment_suppressed,rule_anomaly,rule_reason,ml_prediction,ml_anomaly,ml_anomaly_score,final_anomaly,anomaly_type,severity
SHOP,SPE,NH,Anthem Health Plans of NH(Anthem BCBS),57601,No,No,57601NH0350035,PPO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,4704.0,28677.0,751.0,2555.0,91.0,1389.0,160.0,71.0,44.38,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53759&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.1735243349624367,False,NORMAL,NORMAL
SHOP,SPE,NH,Anthem Health Plans of NH(Anthem BCBS),57601,No,No,57601NH0350036,PPO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,4704.0,28677.0,751.0,2555.0,91.0,1389.0,160.0,71.0,44.38,,0.0,,,329.0,,93.0,0.0,55.0,52.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53759&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,,1,False,0.17569829759123512,False,NORMAL,NORMAL
SHOP,SPE,NH,Anthem Health Plans of NH(Anthem BCBS),57601,No,No,57601NH0350037,PPO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,4704.0,28677.0,751.0,2555.0,91.0,1389.0,160.0,71.0,44.38,,0.0,,50.0,166.0,,18.0,14.0,,19.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53759&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,False,,1,False,0.17517051259033234,False,NORMAL,NORMAL
SHOP,SPE,NH,Anthem Health Plans of NH(Anthem BCBS),57601,No,No,57601NH0350040,PPO,QHP,Bronze,https://www.anthem.com/ms/claims/home.html,4704.0,28677.0,751.0,2555.0,91.0,1389.0,160.0,71.0,44.38,,0.0,,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53759&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.18030324620770427,False,NORMAL,NORMAL
SHOP,SPE,NH,Anthem Health Plans of NH(Anthem BCBS),57601,No,No,57601NH0350042,PPO,QHP,Bronze,https://www.anthem.com/ms/claims/home.html,4704.0,28677.0,751.0,2555.0,91.0,1389.0,160.0,71.0,44.38,,0.0,,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53759&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.18030324620770427,False,NORMAL,NORMAL
SHOP,FFE,WI,"Delta Dental of Wisconsin, Inc.",79597,No,Yes,79597WI0040001,PPO,SADP,High,https://www.deltadentalwi.com/s/transparency-in-coverage,2671.0,71775.0,451.0,8243.0,173.0,3122.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54046&:refresh,,,SHOP,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17097465298960174,False,NORMAL,NORMAL
SHOP,FFE,WI,"Delta Dental of Wisconsin, Inc.",79597,No,Yes,79597WI0040002,PPO,SADP,Low,https://www.deltadentalwi.com/s/transparency-in-coverage,2671.0,71775.0,451.0,8243.0,173.0,3122.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54046&:refresh,,,SHOP,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17097465298960174,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160008,HMO,QHP,Bronze,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,99.0,5480.0,35.0,291.0,,444.0,108.0,,138.0,,0.0,0.0,0.0,0.0,0.0,68.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,,1,False,0.1732731644304108,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160010,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,94.0,4926.0,47.0,246.0,0.0,245.0,114.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.1718663265762061,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160011,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,37.0,3192.0,19.0,202.0,0.0,159.0,101.0,,74.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17121744159172592,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160013,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,153.0,12136.0,69.0,758.0,18.0,708.0,357.0,13.0,230.0,0.0,0.0,0.0,0.0,0.0,,220.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,False,,1,False,0.1737661033473903,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160015,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,169.0,7357.0,49.0,608.0,17.0,353.0,273.0,,193.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.1739185241194806,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160016,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,379.0,18813.0,239.0,1283.0,32.0,1106.0,612.0,41.0,439.0,0.0,0.0,12.0,0.0,0.0,,413.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,False,,1,False,0.17402635393818067,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160017,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,179.0,12751.0,78.0,914.0,16.0,695.0,298.0,15.0,316.0,13.0,0.0,12.0,0.0,0.0,0.0,338.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17462051257622901,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160018,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,1106.0,49540.0,400.0,3228.0,95.0,2594.0,1267.0,13.0,1075.0,16.0,0.0,,0.0,0.0,,1246.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,False,,1,False,0.16226715897096355,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160019,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,78.0,3952.0,30.0,255.0,0.0,211.0,90.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.1718663265762061,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160027,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,444.0,24119.0,208.0,1264.0,61.0,1249.0,648.0,,389.0,0.0,0.0,30.0,0.0,0.0,0.0,402.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.1728373434664504,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160030,HMO,QHP,Bronze,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,,1396.0,,43.0,0.0,89.0,23.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17271817988872384,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160032,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,145.0,8174.0,92.0,575.0,12.0,344.0,338.0,,173.0,0.0,0.0,,0.0,0.0,,142.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,False,,1,False,0.17408167491290644,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160033,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,520.0,29911.0,222.0,1853.0,52.0,1635.0,901.0,,526.0,0.0,0.0,,0.0,0.0,,633.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,False,,1,False,0.17138937579891145,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160037,HMO,QHP,Bronze,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,17.0,1711.0,,70.0,,48.0,35.0,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17134706579558368,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160038,HMO,QHP,Bronze,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,0.0,166.0,0.0,16.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,False,,1,False,0.17054441491317385,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160039,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,22.0,1601.0,,164.0,0.0,54.0,66.0,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.1702337855602586,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160041,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,116.0,11229.0,69.0,829.0,,968.0,401.0,17.0,156.0,0.0,0.0,0.0,0.0,0.0,,320.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,False,,1,False,0.17215481236826435,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160042,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,,474.0,,,0.0,54.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,False,,1,False,0.17453357999515784,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160043,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,200.0,7207.0,123.0,549.0,,312.0,261.0,12.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17441483964606097,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160044,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,186.0,14890.0,104.0,933.0,,904.0,506.0,,178.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17202356839728677,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160048,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,71.0,1325.0,57.0,65.0,0.0,58.0,43.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17135865163881453,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160049,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,56.0,3880.0,18.0,220.0,,119.0,98.0,,79.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.1732731644304108,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160050,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,,1717.0,,179.0,0.0,143.0,112.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,27.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17227238768175918,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160051,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,45.0,5757.0,21.0,382.0,,338.0,255.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17234207129513257,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160052,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,364.0,31239.0,213.0,2370.0,14.0,1814.0,1109.0,31.0,515.0,,0.0,,0.0,0.0,0.0,920.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,False,,1,False,0.16974874141366958,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160055,HMO,QHP,Silver,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,118.0,9590.0,65.0,467.0,,390.0,281.0,,138.0,0.0,,0.0,0.0,0.0,,105.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,False,,1,False,0.17481388900815653,False,NORMAL,NORMAL
SHOP,SPE,NH,Matthew Thornton Hlth Plan(Anthem BCBS),96751,No,No,96751NH0160065,HMO,QHP,Gold,https://www.anthem.com/ms/claims/home.html,47282.0,2199992.0,25338.0,153654.0,3938.0,111543.0,396.0,166.0,41.92,0.0,0.0,0.0,50.0,5276.0,25.0,408.0,0.0,293.0,165.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95527&:refresh,,,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.17137017289378775,False,NORMAL,NORMAL
