Individual/SHOP,Exchange_Type,State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange?(Yes_or_No),SADP_Only,Plan_ID,Plan_Type,QHP or SADP?,Metal_Level,URL_Claims_Payment_Policies,Issuer_Claims_Received_Out_of_Network,Issuer_Claims_Received_In_Network,Issuer_Claims_Denied_Out_of_Network,Issuer_Claims_Denied_In_Network,Issuer_Claims_Resubmitted_Out_of_Network,Issuer_Claims_Resubmitted_In_Network,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received_Out_of_Network,Plan_Number_Claims_Received_In_Network,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_In_Network,Plan_Number_Claims_Resubmitted_Out_of_Network,Plan_Number_Claims_Resubmitted_In_Network,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Due_To_Out_Of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce,Plan_Number_Claims_Denied_Due_To_Administrative_Reason,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Average Monthly Enrollment,Average Monthly Disenrollment,source_sheet,Issuer_Claims_Received_Out_of_Network_suppressed,Issuer_Claims_Received_In_Network_suppressed,Issuer_Claims_Denied_Out_of_Network_suppressed,Issuer_Claims_Denied_In_Network_suppressed,Issuer_Claims_Resubmitted_Out_of_Network_suppressed,Issuer_Claims_Resubmitted_In_Network_suppressed,Issuer_Internal_Appeals_Filed_suppressed,Issuer_Number_Internal_Appeals_Overturned_suppressed,Issuer_Percent_Internal_Appeals_Overturned_suppressed,Issuer_External_Appeals_Filed_suppressed,Issuer_Number_External_Appeals_Overturned_suppressed,Issuer_Percent_External_Appeals_Overturned_suppressed,Plan_Number_Claims_Received_Out_of_Network_suppressed,Plan_Number_Claims_Received_In_Network_suppressed,Plan_Number_Claims_Denied_Out_of_Network_suppressed,Plan_Number_Claims_Denied_In_Network_suppressed,Plan_Number_Claims_Resubmitted_Out_of_Network_suppressed,Plan_Number_Claims_Resubmitted_In_Network_suppressed,Plan_Number_Claims_Denied_Referral_Required_suppressed,Plan_Number_Claims_Denied_Due_To_Out_Of_Network_suppressed,Plan_Number_Claims_Denied_Services_Excluded_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only_suppressed,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached_suppressed,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered_suppressed,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce_suppressed,Plan_Number_Claims_Denied_Due_To_Administrative_Reason_suppressed,Plan_Number_Claims_Denied_Other_suppressed,Average Monthly Enrollment_suppressed,Average Monthly Disenrollment_suppressed,ml_prediction,ml_anomaly,ml_anomaly_score,final_anomaly,anomaly_type,severity,rule_anomaly,rule_name,rule_reason,rule_severity,explanation,likely_cause,recommended_fix
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460814,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,525.0,25665.0,178.0,3251.0,,393.0,411.0,90.0,680.0,37.0,,0.0,93.0,0.0,305.0,2036.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,36.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,False,0.0692061910291435,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460819,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,615.0,21968.0,323.0,3658.0,12.0,607.0,653.0,147.0,592.0,41.0,,0.0,242.0,0.0,508.0,2035.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,38.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,False,0.0620518810470246,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460820,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,173.0,6558.0,61.0,1350.0,0.0,299.0,171.0,11.0,342.0,,,0.0,57.0,0.0,276.0,596.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,False,0.0662937866457012,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460821,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,3974.0,64672.0,589.0,10748.0,,824.0,862.0,330.0,1616.0,120.0,,,354.0,,702.0,7881.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,92.0,13.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,False,0.0352766502550583,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460822,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,465.0,36596.0,262.0,4354.0,,441.0,1032.0,178.0,855.0,91.0,,0.0,270.0,,347.0,2165.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,60.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,False,0.0608491435511385,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460824,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,2028.0,52835.0,466.0,8878.0,36.0,816.0,1834.0,462.0,1332.0,117.0,,139.0,356.0,,728.0,4969.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,107.0,14.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False,0.0211508645842331,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460826,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,347.0,19819.0,111.0,1825.0,,238.0,275.0,74.0,523.0,37.0,,0.0,148.0,,180.0,869.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,32.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,False,0.0697249996960045,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460828,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,724.0,35060.0,220.0,4388.0,13.0,446.0,579.0,119.0,766.0,57.0,,,214.0,,685.0,2411.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,50.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,False,0.0580597576358258,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460829,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,1571.0,36107.0,382.0,5015.0,,314.0,845.0,273.0,1059.0,64.0,,44.0,155.0,,223.0,3042.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,56.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,False,0.0529753774183403,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460830,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,4316.0,83753.0,1120.0,13490.0,75.0,1157.0,1310.0,508.0,2450.0,173.0,15.0,,586.0,,925.0,9358.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,135.0,16.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,0.0216113334417736,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460831,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,151.0,12494.0,79.0,1707.0,,179.0,265.0,50.0,397.0,26.0,,0.0,60.0,0.0,139.0,951.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,22.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,False,0.0680356085830063,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460833,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,314.0,26925.0,177.0,2643.0,0.0,438.0,406.0,114.0,583.0,69.0,,25.0,130.0,,382.0,1319.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,49.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,False,0.0581189808705339,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460860,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,951.0,36907.0,362.0,5280.0,79.0,505.0,867.0,171.0,744.0,60.0,,18.0,143.0,0.0,617.0,3261.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,63.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,False,0.0594249180829706,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460863,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,6135.0,153998.0,1603.0,28344.0,22.0,1928.0,2463.0,980.0,5235.0,301.0,30.0,23.0,1806.0,19.0,1406.0,19342.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,256.0,38.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,True,-0.013138359117625,True,ML,MEDIUM,False,NONE,No rule violation detected,,The Isolation Forest identified an unusual pattern. The following fields differ significantly from the normal PUF distribution: in-network claims received is unusually high; in-network denied claims is unusually high; internal appeals overturned is unusually high; out-of-network claims received is unusually high; external appeals overturned is unusually high.,"The anomaly is associated with unusual values in in-network claims received, in-network denied claims, internal appeals overturned. Possible causes include reporting errors, incorrect aggregation, duplicate records, or an unusual operational event.","Validate the highlighted fields against the source system. Compare the plan with similar plans and check for duplicate records, incorrect aggregation, missing values, or unusual reporting patterns."
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460867,HMO,QHP,Silver,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,2911.0,104496.0,856.0,18482.0,29.0,1168.0,1701.0,369.0,3281.0,187.0,16.0,16.0,620.0,12.0,1017.0,12894.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,111.0,14.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.013811426963333,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460869,HMO,QHP,Bronze,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,3573.0,76223.0,1014.0,14045.0,16.0,1167.0,1210.0,588.0,2638.0,168.0,21.0,,847.0,13.0,840.0,9590.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,195.0,27.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,0.0147988131138908,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460872,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,68.0,1131.0,22.0,263.0,0.0,17.0,28.0,15.0,45.0,,,0.0,,0.0,12.0,191.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,False,0.0590423643824096,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460925,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,1556.0,75260.0,498.0,12812.0,60.0,859.0,922.0,332.0,1464.0,111.0,,85.0,517.0,12.0,751.0,9672.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,144.0,23.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,0.0213430448238144,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460926,HMO,QHP,Silver,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,1548.0,86264.0,619.0,15108.0,42.0,1204.0,928.0,374.0,1710.0,131.0,,,585.0,,1084.0,11488.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,108.0,15.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,False,0.0332997888363896,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460928,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,1131.0,38161.0,465.0,5332.0,,519.0,868.0,232.0,993.0,106.0,,12.0,511.0,,580.0,2887.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,85.0,13.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False,0.0475782649174825,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460929,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,2617.0,113514.0,1418.0,17693.0,22.0,1597.0,2776.0,1206.0,3262.0,312.0,37.0,133.0,815.0,45.0,1383.0,10492.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,188.0,28.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,True,-0.0149625236258189,True,ML,MEDIUM,False,NONE,No rule violation detected,,The Isolation Forest identified an unusual pattern. The following fields differ significantly from the normal PUF distribution: in-network claims received is unusually high; in-network denied claims is unusually high; internal appeals overturned is unusually high; out-of-network claims received is unusually high; external appeals overturned is unusually high.,"The anomaly is associated with unusual values in in-network claims received, in-network denied claims, internal appeals overturned. Possible causes include reporting errors, incorrect aggregation, duplicate records, or an unusual operational event.","Validate the highlighted fields against the source system. Compare the plan with similar plans and check for duplicate records, incorrect aggregation, missing values, or unusual reporting patterns."
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460930,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,7858.0,167994.0,2334.0,28611.0,193.0,2795.0,3066.0,1434.0,5243.0,396.0,25.0,12.0,1519.0,24.0,2435.0,18625.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,328.0,46.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,True,-0.0287853175321467,True,ML,MEDIUM,False,NONE,No rule violation detected,,The Isolation Forest identified an unusual pattern. The following fields differ significantly from the normal PUF distribution: in-network claims received is unusually high; in-network denied claims is unusually high; internal appeals overturned is unusually high; out-of-network claims received is unusually high; external appeals overturned is unusually high.,"The anomaly is associated with unusual values in in-network claims received, in-network denied claims, internal appeals overturned. Possible causes include reporting errors, incorrect aggregation, duplicate records, or an unusual operational event.","Validate the highlighted fields against the source system. Compare the plan with similar plans and check for duplicate records, incorrect aggregation, missing values, or unusual reporting patterns."
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460931,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,2982.0,98021.0,1393.0,21532.0,70.0,1419.0,1309.0,1194.0,3883.0,238.0,,,754.0,19.0,1018.0,15843.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,199.0,26.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0089989640759761,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460932,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,1309.0,40341.0,540.0,6068.0,,592.0,840.0,270.0,1228.0,98.0,18.0,,300.0,0.0,577.0,3698.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,83.0,12.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,0.0431010189764795,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460933,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,3154.0,84821.0,1372.0,12545.0,17.0,1745.0,1149.0,878.0,2946.0,257.0,12.0,0.0,1053.0,,1391.0,7306.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,163.0,26.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,0.0116710219547637,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460934,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,5197.0,197344.0,2990.0,29463.0,26.0,3350.0,4181.0,2764.0,5906.0,485.0,47.0,49.0,2001.0,35.0,2831.0,16481.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,293.0,44.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,True,-0.0378077509043845,True,ML,MEDIUM,False,NONE,No rule violation detected,,The Isolation Forest identified an unusual pattern. The following fields differ significantly from the normal PUF distribution: in-network claims received is unusually high; in-network denied claims is unusually high; internal appeals overturned is unusually high; out-of-network claims received is unusually high; external appeals overturned is unusually high.,"The anomaly is associated with unusual values in in-network claims received, in-network denied claims, internal appeals overturned. Possible causes include reporting errors, incorrect aggregation, duplicate records, or an unusual operational event.","Validate the highlighted fields against the source system. Compare the plan with similar plans and check for duplicate records, incorrect aggregation, missing values, or unusual reporting patterns."
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460935,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,660.0,26166.0,204.0,4977.0,22.0,348.0,455.0,150.0,1180.0,71.0,,0.0,206.0,,259.0,3185.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,37.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,False,0.0634440859269221,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
